,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,NumTrades,TradeToFileTime,ValueOwned,VolumeVolatility,PriceVolatility,%FuturePriceChange
2277,2021-06-10,2021-06-08,DLR,"Digital Realty Trust, Inc.",Fiedelman Cindy,CHRO,S - Sale+OE,160.0,-4835.0,0.0,-100.0,-773600.0,4,2,0.0,0.1815151563125979,0.018005254152622115,1.1755163067917866
2278,2021-06-10,2021-06-09,NVEE,"Nv5 Global, Inc.",Alford Donald C,EVP,S - Sale,90.31,-3000.0,35266.0,-7.839857837244551,-270930.0,2,1,3184872.46,0.4496965111518738,0.010176846916149663,18.576698618179876
2279,2021-06-10,2021-06-08,DLR,"Digital Realty Trust, Inc.",Mills Joshua A.,"EVP, GC",S - Sale+OE,160.0,-2500.0,4166.0,-37.503750375037505,-400000.0,4,2,666560.0,0.1815151563125979,0.018005254152622115,1.1755163067917866
2280,2021-06-10,2021-06-08,AVTR,"Avantor, Inc.",Stubblefield Michael,"Pres, CEO",S - Sale+OE,32.13,-487700.0,1403281.0,-25.790846126957383,-15669801.000000002,1,2,45087418.53,0.27623357713809943,0.024414647140785298,21.40509123425618
2281,2021-06-10,2021-06-09,ESTC,Elastic N.V.,Garrett W.H. Baird,"SVP, GC",S - Sale,133.45,-192.0,38098.0,-0.501436406372421,-25622.399999999998,3,1,5084178.1,0.29564271966837036,0.011570435747849305,21.430162448994153
2282,2021-06-10,2021-06-08,DMTK,"Dermtech, Inc.",Sun Kevin M,CFO,S - Sale,43.43,-2870.0,156411.0,-1.8018470501817543,-124644.1,4,2,6792929.7299999995,0.3073843380741835,0.040078555220150504,-10.13947586935382
2283,2021-06-10,2021-06-10,EVFM,"Evofem Biosciences, Inc.",Fitzpatrick Alexander A,"GC, Secretary",P - Purchase,1.03,10000.0,311422.0,3.3176078720199587,10300.0,3,0,320764.66000000003,0.611180372420711,0.06589232918635284,-18.326529678033317
2284,2021-06-10,2021-06-10,EVFM,"Evofem Biosciences, Inc.",Pelletier Saundra L,CEO,P - Purchase,1.03,50000.0,850837.0,6.243467771843709,51500.0,3,0,876362.11,0.611180372420711,0.06589232918635284,-18.326529678033317
2285,2021-06-10,2021-06-08,DMTK,"Dermtech, Inc.",Dobak John,CEO,S - Sale,43.43,-1118.0,476498.0,-0.23407926032628723,-48554.74,4,2,20694308.14,0.3073843380741835,0.040078555220150504,-10.13947586935382
2286,2021-06-10,2021-06-08,SMAR,Smartsheet Inc,Mader Mark Patrick,"Pres, CEO",S - Sale,63.02,-20000.0,481831.0,-3.98540544525946,-1260400.0,1,2,30364989.62,0.35416925366141905,0.01085368426733437,25.019529319698705
2287,2021-06-10,2021-06-08,LHX,"L3Harris Technologies, Inc. /de/",Brown William M,"Chair, CEO",S - Sale+OE,218.3,-149656.0,276456.0,-35.12128266746771,-32669904.8,4,2,60350344.800000004,0.20706504399557324,0.008053876594527202,5.710250284502759
2288,2021-06-10,2021-06-08,SPWR,Sunpower Corp,Sial Manavendra,"EVP, CFO",S - Sale,25.0,-42322.0,50540.0,-45.57515453037841,-1058050.0,1,2,1263500.0,0.5469954383210328,0.05314257116697227,-17.52215548528897
2289,2021-06-10,2021-06-08,LCUT,"Lifetime Brands, Inc",Winoker Laurence,"SVP- Finance, CFO, Treasurer",S - Sale+OE,16.75,-2535.0,86084.0,-2.860560376442975,-42461.25,1,2,1441907.0,0.1688640116637104,0.014841294014245955,7.475581578530621
2290,2021-06-10,2021-06-08,DOCU,"Docusign, Inc.",Olrich Scott V.,COO,S - Sale+OE,242.75,-13335.0,254760.0,-4.973983103004532,-3237071.25,3,2,61842990.0,0.7543060028149162,0.01507660892380021,21.93869156772561
2291,2021-06-10,2021-05-11,DOCU,"Docusign, Inc.",Olrich Scott V.,COO,S - Sale+OE,192.51,-13335.0,255595.0,-4.958539396869074,-2567120.85,3,30,49204593.449999996,0.7543060028149162,0.01507660892380021,21.93869156772561
2292,2021-06-10,2017-09-12,WDAY,"Workday, Inc.",Still George J Jr,Dir,S - Sale+OE,106.68,-10000.0,64435.0,-13.434540202861557,-1066800.0,3,1367,6873925.800000001,0.15905512749384088,0.008425719884785913,19.335320931009058
2293,2021-06-10,2021-06-01,WDAY,"Workday, Inc.",Duffield David A,"Dir, 10%",S - Sale+OE,226.5,-331170.0,429697.0,-43.52534674259759,-75010005.0,3,9,97326370.5,0.15905512749384088,0.008425719884785913,19.335320931009058
2294,2021-06-10,2021-06-09,RSSS,"Research Solutions, Inc.",Nissan Marc,CTO,S - Sale+OE,2.4,-40000.0,551020.0,-6.767960475110826,-96000.0,3,1,1322448.0,0.5849593128150008,0.008494735985530466,9.26800262885327
2295,2021-06-10,2021-06-09,RSSS,"Research Solutions, Inc.",Urban Alan Louis,"CFO, Secretary",S - Sale+OE,2.4,-10000.0,356509.0,-2.7284459590351124,-24000.0,3,1,855621.6,0.5849593128150008,0.008494735985530466,9.26800262885327
2296,2021-06-10,2021-06-08,TLYS,"Tilly'S, Inc.",Goodwin Robert Simon,See Remarks,S - Sale+OE,15.46,-6250.0,0.0,-100.0,-96625.0,1,2,0.0,0.3377354737086263,0.02118242370564398,-5.656411578078912
2297,2021-06-10,2021-06-09,KLR,"Kaleyra, Inc.",Dall'Aglio Giacomo,"EVP, CFO",S - Sale,11.49,-4463.0,395549.0,-1.1157165285041448,-51279.87,4,1,4544858.01,0.364299204903818,0.03654234948449144,-1.0325675067874012
2298,2021-06-10,2021-06-10,EVFM,"Evofem Biosciences, Inc.",File Justin J.,CFO,P - Purchase,1.03,24500.0,440388.0,5.891009117839419,25235.0,3,0,453599.64,0.611180372420711,0.06589232918635284,-18.326529678033317
2299,2021-06-10,2021-06-08,NTRA,"Natera, Inc.",Schueren Robert Alan,COO,S - Sale,105.21,-12073.0,75079.0,-13.852808885625114,-1270200.3299999998,5,2,7899061.59,0.08562826091613011,0.02796139352275164,14.875767823225026
2300,2021-06-10,2021-06-08,WEN,Wendy'S Co,Plosch Gunther,CFO,S - Sale+OE,27.29,-142039.0,115281.0,-55.19936266127779,-3876244.31,3,2,3146018.4899999998,1.1519288012721407,0.08828065961996574,-6.095707237093708
2301,2021-06-10,2021-06-09,ABCL,Abcellera Biologics Inc.,Stimart Tryn,GC,S - Sale,25.5,-1000000.0,500.0,-99.95002498750625,-25500000.0,6,1,12750.0,0.6622322000363503,0.034070012857767805,-28.375891332816128
2302,2021-06-10,2021-06-08,CSTL,Castle Biosciences Inc,Spiess Bernhard E.,Chief Business Officer,S - Sale+OE,70.0,-8989.0,13562.0,-39.86076005498648,-629230.0,2,2,949340.0,0.2585513329290383,0.04963815451905938,7.2050382222650935
2303,2021-06-10,2021-06-08,CRC,California Resources Corp,Ares Management LLC,10%,S - Sale,32.54,-150000.0,16334587.0,-0.9099409041912909,-4881000.0,12,2,531527460.97999996,0.31507167352620513,0.02485390052468508,11.07889520778411
2304,2021-06-10,2021-06-08,GPRO,"Gopro, Inc.",Jahnke Dean,"VP, Global Sales",S - Sale,12.0,-7500.0,246769.0,-2.9496320825582356,-90000.0,1,2,2961228.0,0.6033817056396683,0.049647052831200925,-16.764953045857784
2305,2021-06-10,2021-06-08,VLDR,"Velodyne Lidar, Inc.",Thomas Christopher Albert,Dir,S - Sale,10.31,-8500.0,15564.0,-35.32247340425532,-87635.0,6,2,160464.84,0.6931713988603884,0.07497006583574142,-39.482159767263674
2306,2021-06-10,2021-06-03,PRPH,"Prophase Labs, Inc.",Karkus Ted William,"CEO, COB, 10%",P - Purchase,5.07,33943.0,2333471.0,1.4760855271168691,172091.01,1,7,11830697.97,1.9288269534961626,0.033497754420373047,-4.012269569333067
2307,2021-06-10,2021-06-08,CRC,California Resources Corp,Ares Management LLC,10%,S - Sale,32.54,-150000.0,16334587.0,-0.9099409041912909,-4881000.0,12,2,531527460.97999996,0.31507167352620513,0.02485390052468508,11.07889520778411
2308,2021-06-10,2021-06-08,EVA,"Enviva Partners, LP","Inclusive Capital Partners, L.P.","See Remarks, 10%",P - Purchase,45.5,879120.0,5713987.0,18.182920026548818,39999960.0,2,2,259986408.5,0.8860664946658008,0.003154139711143856,10.223403569888447
2309,2021-06-10,2021-06-09,VOYA,"Voya Financial, Inc.",Ferrara Nancy,See Remarks,S - Sale+OE,64.7,-3000.0,19816.0,-13.14866760168303,-194100.0,1,1,1282095.2,0.2588340860233014,0.008990745049965347,0.8467796272661143
2310,2021-06-10,2021-06-09,SAM,Boston Beer Co Inc,Burwick David A,"Pres, CEO",S - Sale+OE,1060.17,-1342.0,51765.0,-2.5269738452558044,-1422748.1400000001,7,1,54879700.050000004,0.20972208072786702,0.02924868901633609,-44.96953087207663
2311,2021-06-10,2021-06-09,DLTR,"Dollar Tree, Inc.",Naylor Jeffrey G,Dir,P - Purchase,99.16,2500.0,11500.0,27.77777777777778,247900.0,1,1,1140340.0,0.18141793294340575,0.010560257123711081,-7.9853832646520235
2312,2021-06-10,2021-06-08,TBK,"Triumph Bancorp, Inc.",Fowler R Bryce,CFO,S - Sale+OE,84.36,-2454.0,8598.0,-22.204125950054287,-207019.44,2,2,725327.28,0.19816318151713813,0.02142041886903744,1.6746418673324177
2313,2021-06-10,2021-06-10,BXP,Boston Properties Inc,Burt Frank D,"SVP, CLO, Secretary",S - Sale+OE,122.93,-2000.0,0.0,-100.0,-245860.0,1,0,0.0,0.29280224144019945,0.008117470841157534,-7.254057811235547
2314,2021-06-10,2021-06-09,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,224.93,-220000.0,109652100.0,-0.20023281615623983,-49484600.0,2,1,24664046853.0,0.7355184813103962,0.04724551537715763,10.518850085870003
2315,2021-06-10,2021-06-09,WORX,Scworx Corp.,Shefts Mark,Dir,S - Sale+OE,2.19,-20000.0,139391.0,-12.54775991116186,-43800.0,1,1,305266.29,1.537874282498885,0.1129722006352576,42.56707441545133
2316,2021-06-10,2021-06-09,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1522.0,29.0,376751.0,0.00769798418993316,44138.0,5,1,573415022.0,0.30746370626161035,0.011633854504571299,-11.933534255901538
2317,2021-06-10,2021-06-09,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,1053.95,-2500.0,255407.0,-0.9693416619168925,-2634875.0,7,1,269186207.65000004,0.20972208072786702,0.02924868901633609,-44.96953087207663
2318,2021-06-10,2021-06-08,RPTX,Repare Therapeutics Inc.,Gadicke Ansbert,10%,S - Sale,34.05,-61430.0,4082995.0,-1.4822321552446962,-2091691.4999999998,6,2,139025979.75,0.4848958398514382,0.03812732463136515,-1.7878256311521552
2319,2021-06-10,2021-06-08,CVET,"Covetrus, Inc.",Finer Dustin,Chief Administrative Officer,S - Sale,27.94,-3000.0,35210.0,-7.851347814708191,-83820.0,2,2,983767.4,0.20203579603377989,0.015982508531145287,-21.467070381125577
2320,2021-06-10,2021-06-08,TPIC,"Tpi Composites, Inc",Gopalakrishnan Ramesh,COO - Wind,S - Sale,45.68,-1397.0,3728.0,-27.258536585365853,-63814.96,4,2,170295.04,0.27415127172703646,0.020495236377030056,-16.933589579329496
2321,2021-06-10,2021-06-08,RPD,"Rapid7, Inc.",Thomas Corey E.,CEO,S - Sale+OE,85.0,-39652.0,633585.0,-5.889753534045218,-3370420.0,3,2,53854725.0,0.325203847127519,0.02138581585325551,38.99240937584701
2322,2021-06-10,2021-06-09,ETR,Entergy Corp /de/,Hinnenkamp Paul D,"EVP, COO",S - Sale,107.28,-3000.0,32946.0,-8.345852111500584,-321840.0,2,1,3534446.88,0.14918527156329953,0.009559895071097654,3.3498950830398475
2323,2021-06-10,2021-06-08,RPD,"Rapid7, Inc.",Kalowski Jeffrey,CFO,S - Sale+OE,85.0,-19236.0,224313.0,-7.898205289284703,-1635060.0,3,2,19066605.0,0.325203847127519,0.02138581585325551,38.99240937584701
2324,2021-06-10,2021-06-08,FANG,"Diamondback Energy, Inc.",Dick Teresa L.,"CAO, EVP, Assist. Sec.",S - Sale,89.5,-5000.0,60485.0,-7.635336336565626,-447500.0,2,2,5413407.5,0.26465208129511747,0.014738288928262124,-13.070466336525236
2325,2021-06-10,2021-06-08,FANG,"Diamondback Energy, Inc.",Van'T Hof Matthew Kaes,"CFO, EVP - Bus Dev",S - Sale,89.78,-1100.0,65943.0,-1.6407380337992035,-98758.0,2,2,5920362.54,0.26465208129511747,0.014738288928262124,-13.070466336525236
2326,2021-06-10,2021-06-08,GTIM,Good Times Restaurants Inc.,Lefever Scott,VP of Operations,S - Sale+OE,4.0,-19616.0,0.0,-100.0,-78464.0,2,2,0.0,0.3919359984590065,0.01695381858338231,28.467410609812244
2327,2021-06-10,2021-06-09,PDCE,"Pdc Energy, Inc.",Peterson Lynn A,Dir,S - Sale,46.65,-5000.0,225377.0,-2.170355547645815,-233250.0,1,1,10513837.049999999,0.23133251010087572,0.009018503407407558,-10.915640764603662
2328,2021-06-10,2021-06-10,MDRR,"Medalist Diversified Reit, Inc.","Ault Global Holdings, Inc.",10%,S - Sale,1.84,-1480000.0,0.0,-100.0,-2723200.0,1,0,0.0,1.1266070209775667,0.08711549842455261,-26.336789026458337
2329,2021-06-10,2021-06-09,SUMO,"Sumo Logic, Inc.",Beedgen Christian,Dir,S - Sale+OE,21.0,-4500.0,1938094.0,-0.23164902187487452,-94500.0,2,1,40699974.0,0.20808941930890823,0.02397514898001539,-1.6685490582106202
2330,2021-06-10,2021-06-08,LQDT,Liquidity Services Inc,Rozdilsky Nicholas,CMO,S - Sale+OE,25.58,-34415.0,18750.0,-64.73243675350325,-880335.7,1,2,479624.99999999994,0.3472164833902635,0.03518554658931797,7.318124199235538
2331,2021-06-10,2021-06-09,TMUS,"T-Mobile Us, Inc.",Osvaldik Peter,"EVP, CFO",S - Sale,145.59,-15970.0,50011.0,-24.20393749715827,-2325072.3000000003,2,1,7281101.49,0.19344538523561874,0.009268858109236458,-7.082886232709925
2332,2021-06-10,2021-06-08,TMUS,"T-Mobile Us, Inc.",Miller David A,"EVP, GC, Sec.",S - Sale,144.75,-15000.0,175122.0,-7.889670842932433,-2171250.0,2,2,25348909.5,0.19344538523561874,0.009268858109236458,-7.082886232709925
2333,2021-06-10,2021-06-08,NCSM,"Ncs Multistage Holdings, Inc.",Nipper Robert,CEO,P - Purchase,31.99,900.0,112578.0,0.8058883575995273,28791.0,1,2,3601370.2199999997,0.6350983641106085,0.02802673479098714,-20.48687185046883
2334,2021-06-10,2021-06-08,RPTX,Repare Therapeutics Inc.,Foley Todd,Dir,S - Sale,34.05,-27067.0,2330983.0,-1.1478552193549756,-921631.35,6,2,79369971.14999999,0.4848958398514382,0.03812732463136515,-1.7878256311521552
2335,2021-06-10,2021-06-09,SIGI,Selective Insurance Group Inc,Morrissey Michael J.,Dir,S - Sale,74.99,-3000.0,20829.0,-12.589701624071509,-224969.99999999997,1,1,1561966.71,0.203371649378214,0.007533160536415864,10.132210132210137
2336,2021-06-10,2021-06-08,UVSP,Univest Financial Corp,Aichele William S,Dir,S - Sale+OE,29.5,-1241.0,143027.0,-0.8602046191809688,-36609.5,1,2,4219296.5,0.21714842655068708,0.017861893212795407,-3.1286670257462457
2337,2021-06-10,2021-06-08,PFSI,"Pennymac Financial Services, Inc.",Nanji Farhad,Dir,P - Purchase,61.85,38743.0,3179272.0,1.2336456692487157,2396254.5500000003,5,2,196637973.20000002,0.20201511719600537,0.01052947930296335,7.733517271184948
2338,2021-06-10,2021-06-09,NLS,"Nautilus, Inc.",Siegert Marvin G,Dir,S - Sale,18.0,-10000.0,54077.0,-15.6062237620363,-180000.0,1,1,973386.0,0.11078740800785343,0.022965294348889553,-33.10630090387838
2339,2021-06-10,2021-06-08,PFSI,"Pennymac Financial Services, Inc.","Mfn Partners, LP",Dir,P - Purchase,61.85,38743.0,3008743.0,1.3044781144781146,2396254.5500000003,5,2,186090754.55,0.20201511719600537,0.01052947930296335,7.733517271184948
2340,2021-06-10,2021-06-09,MMLP,Martin Midstream Partners L.P.,Shoup Scot A,SVP Operations,P - Purchase,2.71,423.0,25097.0,1.714355191699765,1146.33,3,1,68012.87,0.8025609105403206,0.04495843042994213,-0.9128286427517445
2341,2021-06-10,2021-06-09,MMLP,Martin Midstream Partners L.P.,Martin Ruben S,"Dir, 10%",P - Purchase,2.71,522.0,6578568.0,0.007935487225233755,1414.62,3,1,17827919.28,0.8025609105403206,0.04495843042994213,-0.9128286427517445
2342,2021-06-10,2021-06-09,MMLP,Martin Midstream Partners L.P.,Bondurant Robert D,"Pres, CEO",P - Purchase,2.71,817.0,117764.0,0.698607061318375,2214.07,3,1,319140.44,0.8025609105403206,0.04495843042994213,-0.9128286427517445
2343,2021-06-10,2021-06-09,CNNE,"Cannae Holdings, Inc.",Coy Bryan D.,CFO,P - Purchase,34.82,1000.0,3000.0,50.0,34820.0,1,1,104460.0,0.1821285971139127,0.002461222023909529,-7.247324902241062
2344,2021-06-10,2021-06-09,ORI,Old Republic International Corp,Kovaleski Charles J,Dir,P - Purchase,26.46,250.0,11701.0,2.1832154396995898,6615.0,1,1,309608.46,0.4140834245259542,0.006449274618754564,-2.057232563158414
2345,2021-06-10,2021-06-10,ATLO,Ames National Corp,Hagan Patrick G,Dir,P - Purchase,25.35,200.0,3786.0,5.577244841048522,5070.0,2,0,95975.1,0.22051347799591378,0.008181876320832317,-7.026600606256267
2346,2021-06-10,2021-06-09,ATLO,Ames National Corp,Larson James R II,Dir,P - Purchase,25.2,300.0,7000.0,4.477611940298507,7560.0,2,1,176400.0,0.22051347799591378,0.008181876320832317,-7.026600606256267
2347,2021-06-10,2021-06-09,SHEN,Shenandoah Telecommunications Co/va/,Whitaker Thomas A,VP - Corporate Development,S - Sale,50.61,-6627.0,31449.0,-17.404664355499527,-335392.47,5,1,1591633.89,0.20774660418603297,0.007880596904653302,-40.22571400233677
2348,2021-06-10,2021-06-08,SHEN,Shenandoah Telecommunications Co/va/,Pirtle William L,"SVP - Sales, Marketing",S - Sale,51.12,-30000.0,5979.0,-83.38197281747686,-1533600.0,5,2,305646.48,0.20774660418603297,0.007880596904653302,-40.22571400233677
2349,2021-06-10,2021-06-09,AIN,Albany International Corp /de/,Halftermeyer Daniel A,"Pres, PMC",S - Sale+OE,89.0,-100.0,76555.0,-0.1304546344008871,-8900.0,4,1,6813395.0,0.17021237437866565,0.005084659294390654,-11.05152187199077
2350,2021-06-10,2021-06-08,RPHM,"Reneo Pharmaceuticals, Inc.",Muralidhar Bali,Dir,P - Purchase,9.5,16605.0,1894237.0,0.8843585963596701,157747.5,2,2,17995251.5,0.7840302831132308,0.04034274405085274,-10.897693745322508
2351,2021-06-10,2021-06-09,RXT,"Rackspace Technology, Inc.",Fonseca Dhiren R.,Dir,S - Sale,21.18,-65575.0,154761.0,-29.761364461549633,-1388878.5,1,1,3277837.98,0.29757009756405667,0.0076586632964824155,-31.88604432154558
2352,2021-06-10,2021-06-08,SEIC,Sei Investments Co,McGonigle Dennis,EVP,S - Sale+OE,63.62,-17500.0,1082568.0,-1.5908107498809165,-1113350.0,2,2,68872976.16,0.22194566680849792,0.011187579790842537,-1.2188711671666626
2353,2021-06-10,2021-06-08,VRAY,"Viewray, Inc.",Fosun International Ltd,10%,S - Sale,5.97,-4300000.0,19519500.0,-18.05243602930372,-25671000.0,2,2,116531415.0,0.3835954441507212,0.05004679646749067,3.2490041175927646
2354,2021-06-10,2021-06-08,SFIX,"Stitch Fix, Inc.",Spaulding Elizabeth,Pres,S - Sale,66.72,-6340.0,245290.0,-2.5195723880300442,-423004.8,2,2,16365748.799999999,0.7036689872990015,0.06584159497880299,-35.37770941988933
2355,2021-06-10,2021-06-09,FRST,Primis Financial Corp.,Cook William Rand,Dir,P - Purchase,15.53,1650.0,24321.0,7.27802037845706,25624.5,2,1,377705.13,0.11434690981176329,0.004702935910722682,-3.803999227081987
2356,2021-06-10,2021-06-09,LIND,"Lindblad Expeditions Holdings, Inc.",Byus Trey,Chief Expedition Officer,S - Sale+OE,17.83,-20000.0,241018.0,-7.66230681408945,-356599.99999999994,3,1,4297350.9399999995,0.5157893169269661,0.025303222836211014,-18.79785420649112
2357,2021-06-10,2021-06-08,CHE,Chemed Corp,Westfall Nicholas Michael,EVP,S - Sale+OE,485.04,-2708.0,4770.0,-36.2128911473656,-1313488.32,3,2,2313640.8000000003,0.2442026137264684,0.01141147596658713,-2.2417791459743093
2358,2021-06-10,2021-06-08,SCI,Service Corp International,Sangalis Gregory T,"SVP, GC",S - Sale+OE,53.42,-20700.0,201879.0,-9.30006873963851,-1105794.0,1,2,10784376.18,0.13068098849747584,0.010128643068554379,16.751040079828815
2359,2021-06-10,2021-06-07,DXPE,Dxp Enterprises Inc,Padgett Gene,"SVP, Chief Accounting Officer",S - Sale,31.81,-330.0,8129.0,-3.9011703511053315,-10497.3,1,3,258583.49,0.12764890064873252,0.014890039672344665,-7.262696737537665
2360,2021-06-10,2021-05-28,NKSH,National Bankshares Inc,Green Charles E III,Dir,P - Purchase,35.22,2000.0,46238.0,4.52100004521,70440.0,1,13,1628502.3599999999,0.475928730332391,0.007111407692796041,5.183846414597618
2361,2021-06-10,2021-06-09,HFWA,Heritage Financial Corp /wa/,Clees John A,Dir,S - Sale,28.65,-3256.0,45203.0,-6.71908211065024,-93284.4,2,1,1295065.95,0.2603390529865929,0.018912996587669175,-10.250894478645586
2362,2021-06-10,2021-06-08,CRVL,Corvel Corp,Hamerslag Steven J,Dir,S - Sale+OE,120.88,-3800.0,125468.0,-2.9396292972738807,-459344.0,4,2,15166571.84,0.2662524345539436,0.011245347900339075,36.53830703413847
2363,2021-06-10,2021-06-08,LWAY,"Lifeway Foods, Inc.",Smolyansky Edward,"COO, 10%",S - Sale,5.57,-10000.0,2505112.0,-0.39759660802381763,-55700.0,1,2,13953473.84,0.4200001185998691,0.020832039067546458,1.0947952160079415
2364,2021-06-10,2021-06-08,SNX,Synnex Corp,Murai Kevin M,Dir,S - Sale+OE,128.37,-4275.0,101002.0,-4.060716015843917,-548781.75,1,2,12965626.74,0.2510530089775999,0.008368882658099569,0.2925323697526287
2365,2021-06-10,2021-06-08,OPOF,Old Point Financial Corp,Wash Elizabeth S,Dir,P - Purchase,23.73,200.0,3123.0,6.842285323297982,4746.0,3,2,74108.79000000001,1.7234680011678123,0.008438482071893011,-4.967881684873218
2366,2021-06-10,2021-06-09,ADP,Automatic Data Processing Inc,Kutam Sreenivasa,Corp VP,S - Sale+OE,200.0,-4583.0,3446.0,-57.0805828870345,-916600.0,4,1,689200.0,0.12716775419202098,0.005650269976775347,3.2718772326992336
2367,2021-06-10,2021-06-09,ADP,Automatic Data Processing Inc,Eberhard Michael C,Corporate VP,S - Sale+OE,200.0,-13579.0,28182.0,-32.515983812648166,-2715800.0,4,1,5636400.0,0.12716775419202098,0.005650269976775347,3.2718772326992336
2368,2021-06-10,2021-06-09,ADP,Automatic Data Processing Inc,O'Brien Dermot J,Corp. VP,S - Sale+OE,200.0,-7069.0,13622.0,-34.16461263351216,-1413800.0,4,1,2724400.0,0.12716775419202098,0.005650269976775347,3.2718772326992336
2369,2021-06-10,2021-06-09,ADP,Automatic Data Processing Inc,Weinstein Donald,Corporate VP,S - Sale+OE,200.0,-12285.0,33735.0,-26.694915254237287,-2457000.0,4,1,6747000.0,0.12716775419202098,0.005650269976775347,3.2718772326992336
2370,2021-06-10,2021-06-08,IIPR,Innovative Industrial Properties Inc,Gold Alan D,Exec COB,S - Sale,35.72,-3021.0,39556.0,-7.0953801348145715,-107910.12,1,2,1412940.32,0.20611304258692986,0.018169041057063854,29.76203402506504
2371,2021-06-10,2021-06-09,FFIN,First Financial Bankshares Inc,Dueser F Scott,"COB, Pres, CEO",S - Sale,51.58,-20000.0,1879618.0,-1.0528432558545981,-1031600.0,1,1,96950696.44,0.2734487179961218,0.008536022192322938,-8.6453604345253
2372,2021-06-10,2021-06-08,KELYA,Kelly Services Inc,Corona George S,Dir,S - Sale+OE,25.61,-14692.0,68614.0,-17.636184668571293,-376262.12,5,2,1757204.54,0.123141501603965,0.004839080902591359,-22.86731976795754
