Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,DeltaOwn,Value,Qty2,Value2
2021-10-04 16:10:20,2021-10-01,OM,"Outset Medical, Inc.",Grossman D Keith,Dir,S - Sale+OE,$49.69,"-1,296","13,658",-9%,"-$64,398",#N/A,#N/A
2021-10-04 16:09:59,2021-09-22,QTRX,Quanterix Corp,Duffy David C.,"SVP R, D, CTO",S - Sale,$47.72,"-1,667","28,283",-6%,"-$79,549",#N/A,#N/A
2021-10-04 16:09:11,2021-10-01,REGN,"Regeneron Pharmaceuticals, Inc.",McCourt Marion,EVP Commercial,S - Sale+OE,$576.75,"-1,000","17,154",-6%,"-$576,750",#N/A,#N/A
2021-10-04 16:08:43,2021-10-01,ZTS,Zoetis Inc.,Trawicki Roman,EVP,S - Sale+OE,$194.14,"-4,497",0,-100%,"-$873,048",#N/A,#N/A
2021-10-04 16:08:06,2021-09-17,OM,"Outset Medical, Inc.",Grossman D Keith,Dir,S - Sale+OE,$55.00,"-5,184","14,892",-26%,"-$285,120",#N/A,#N/A
2021-10-04 16:07:48,2021-10-01,PTRS,Partners Bancorp,Tamburro James A.,Dir,P - Purchase,$8.33,469,"19,916",0.02,#ERROR!,469,3907
2021-10-04 16:06:26,2021-10-01,FRME,First Merchants Corp,Sherman Patrick A,Dir,P - Purchase,$42.13,12,"49,520",0%,#ERROR!,12,500
2021-10-04 16:06:07,2021-09-30,COMS,Comsovereign Holding Corp.,Davies Brent M,Dir,P - Purchase,$1.59,#ERROR!,"566,267",0%,#ERROR!,2000,3180
2021-10-04 16:06:05,2021-09-30,ABEO,Abeona Therapeutics Inc.,Amoroso Michael,CEO,S - Sale,$1.09,"-45,409","604,637",-7%,"-$49,382",#N/A,#N/A
2021-10-04 16:04:53,2021-10-01,SABR,Sabre Corp,Menke Sean E,"Pres, CEO",S - Sale,$12.53,"-20,000","959,909",-2%,"-$250,656",#N/A,#N/A
2021-10-04 16:02:51,2021-09-30,QTRX,Quanterix Corp,Hrusovsky E Kevin,"COB, CEO",S - Sale,$49.97,"-8,594","911,316",-1%,"-$429,464",#N/A,#N/A
2021-10-04 16:01:54,2021-09-30,PGEN,"Precigen, Inc.",Ares Trading S.A.,10%,S - Sale,$5.11,"-3,100","21,095,606",0%,"-$15,850",#N/A,#N/A
2021-10-04 16:01:08,2021-10-01,MCO,Moodys Corp /de/,Fauber Robert,"Pres, CEO",S - Sale,$357.50,-447,"53,469",-1%,"-$159,803",#N/A,#N/A
2021-10-04 15:59:58,2021-10-01,PTRS,Partners Bancorp,Snead George P.,Dir,P - Purchase,$8.33,469,"19,523",0.02,#ERROR!,469,3907
2021-10-04 15:56:53,2021-09-30,MMS,"Maximus, Inc.",Weipert Teresa,General Mgr US Federal Segment,S - Sale,$83.20,-511,620,-45%,"-$42,515",#N/A,#N/A
2021-10-04 15:56:13,2021-10-04,SCHW,Schwab Charles Corp,Schwab Charles R.,COB,S - Sale,$74.47,"-28,000","116,679,973",0%,"-$2,085,070",#N/A,#N/A
2021-10-04 15:43:23,2021-09-30,RELI,"Reliance Global Group, Inc.",Reliance Global Holdings LLC,CEO,P - Purchase,$2.59,#ERROR!,"5,099,715",0%,#ERROR!,19550,50635
2021-10-04 15:35:20,2021-10-01,ALTM,Altus Midstream Co,Bretches D. Clay,CEO,P - Purchase,$69.25,200,"24,170",0.01,#ERROR!,200,13850
2021-10-04 15:25:24,2021-10-01,HQY,"Healthequity, Inc.",Otten William Robert,Former Executive VP of Sales,S - Sale+OE,$65.19,"-1,850","32,416",-5%,"-$120,592",#N/A,#N/A
2021-10-04 15:18:53,2021-10-01,ACRG.,"Acreage Holdings, Inc.",Murphy Kevin P,"Dir, 10%",P - Purchase,$2.26,#ERROR!,"6,387,749",0%,#ERROR!,16000,36096
2021-10-04 14:56:43,2021-10-01,AEP,American Electric Power Co Inc,Akins Nicholas K,"Pres, CEO",S - Sale,$81.79,"-2,100","97,039",-2%,"-$171,759",#N/A,#N/A
2021-10-04 14:39:50,2021-10-01,CPSI,Computer Programs & Systems Inc,Dye David A,Chief Growth Officer,S - Sale,$35.76,"-1,000","128,997",-1%,"-$35,760",#N/A,#N/A
2021-10-04 14:38:11,2021-10-01,CPSI,Computer Programs & Systems Inc,Douglas John B Jr,"Pres, CEO",S - Sale,$35.68,"-1,000","237,567",0%,"-$35,680",#N/A,#N/A
2021-10-04 14:27:52,2021-10-01,DRQ,Dril-Quip Inc,Webster James C.,"VP - GC, Secretary",S - Sale,$25.99,"-5,000","54,622",-8%,"-$129,975",#N/A,#N/A
2021-10-04 14:27:00,2021-10-01,DRQ,Dril-Quip Inc,Bird Jeffrey J.,"Pres, COO",S - Sale,$26.00,"-5,000","75,927",-6%,"-$130,020",#N/A,#N/A
2021-10-04 14:26:12,2021-10-01,DRQ,Dril-Quip Inc,Deberry Blake T.,CEO,S - Sale,$26.00,"-5,000","255,882",-2%,"-$129,977",#N/A,#N/A
2021-10-04 14:14:25,2021-09-30,MMS,"Maximus, Inc.",Francis David,GC,S - Sale,$83.20,"-5,788","16,213",-26%,"-$481,562",#N/A,#N/A
2021-10-04 13:46:06,2021-09-30,BWFG,"Bankwell Financial Group, Inc.",Seidman Lawrence B,Dir,P - Purchase,$29.49,179,"705,729",0%,#ERROR!,179,5279
2021-10-04 13:45:45,2021-09-30,BWFG,"Bankwell Financial Group, Inc.",Garnett James M Jr,Dir,P - Purchase,$29.49,135,"19,331",0.01,#ERROR!,135,3981
2021-10-04 13:45:22,2021-10-01,BWFG,"Bankwell Financial Group, Inc.",Porto Carl M,Dir,P - Purchase,$29.49,145,"31,132",0%,#ERROR!,145,4276
2021-10-04 13:44:58,2021-10-01,BWFG,"Bankwell Financial Group, Inc.",Jones Daniel S,Dir,P - Purchase,$29.49,157,"270,428",0%,#ERROR!,157,4630
2021-10-04 13:44:44,2021-10-01,BWFG,"Bankwell Financial Group, Inc.",Dale Eric J,Dir,P - Purchase,$29.50,232,"55,884",0%,#ERROR!,232,6844
2021-10-04 13:44:28,2021-10-01,BWFG,"Bankwell Financial Group, Inc.",Drexler Blake S,Dir,P - Purchase,$29.50,366,"245,950",0%,#ERROR!,366,10797
2021-10-04 13:18:39,2021-08-30,PLD,"Prologis, Inc.",Lyons Irving F III,Dir,S - Sale+OE,$133.53,"-24,000","67,816",-26%,"-$3,204,655",#N/A,#N/A
2021-10-04 13:08:10,2021-09-30,PRAA,Pra Group Inc,Fredrickson Steven D,Chairman,S - Sale,$43.00,"-10,000","180,929",-5%,"-$430,000",#N/A,#N/A
2021-10-04 13:06:07,2021-10-01,TAYD,Taylor Devices Inc,Sopko Timothy John,CEO,P - Purchase,$11.25,#ERROR!,"4,000",0.33,#ERROR!,1000,11250
2021-10-04 13:05:01,2021-09-30,PRAA,Pra Group Inc,Roberts Steven C,"EVP, Global Operations Officer",S - Sale,$43.00,"-1,000","39,767",-2%,"-$43,000",#N/A,#N/A
2021-10-04 12:55:33,2021-10-01,REAL,"Therealreal, Inc.",Wainwright Julie,CEO,S - Sale,$12.95,"-30,000","2,701,348",-1%,"-$388,500",#N/A,#N/A
2021-10-04 12:46:18,2021-10-01,RGCO,Rgc Resources Inc,Oliver Lawrence T.,"VP, Interim CFO, Sec., Treas.",P - Purchase,$22.55,9,"4,315",0%,#ERROR!,9,200
2021-10-04 12:30:14,2021-10-01,NTWK,Netsol Technologies Inc,Ghauri Najeeb,CEO,P - Purchase,$4.63,#ERROR!,"799,701",0.01,#ERROR!,5000,23150
2021-10-04 12:29:34,2021-10-01,CFB,"Crossfirst Bankshares, Inc.",Robinson Michael Kent,Dir,S - Sale,$13.50,-980,"119,989",-1%,"-$13,230",#N/A,#N/A
2021-10-04 11:53:38,2021-09-30,SPG,Simon Property Group Inc /de/,Stewart Marta R,Dir,P - Purchase,$132.65,86,"7,813",0.01,#ERROR!,86,11408
2021-10-04 11:52:05,2021-09-30,SPG,Simon Property Group Inc /de/,Smith J Albert Jr,Dir,P - Purchase,$132.65,417,"54,866",0.01,#ERROR!,417,55315
2021-10-04 11:51:35,2021-09-30,SPG,Simon Property Group Inc /de/,Selig Stefan M,Dir,P - Purchase,$132.65,94,"23,442",0%,#ERROR!,94,12469
2021-10-04 11:50:59,2021-09-30,SPG,Simon Property Group Inc /de/,Smith Daniel C.,Dir,P - Purchase,$132.65,206,"21,421",0.01,#ERROR!,206,27326
2021-10-04 11:50:27,2021-10-01,RGR,Sturm Ruger & Co Inc,Sullivan Thomas Patrick,SVP of Operations,S - Sale,$74.02,"-5,000","14,062",-26%,"-$370,100",#N/A,#N/A
2021-10-04 11:49:43,2021-10-01,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,173.01",21,"378,784",0%,#ERROR!,21,24633
2021-10-04 11:47:47,2021-09-30,SPG,Simon Property Group Inc /de/,Rodkin Gary M,Dir,P - Purchase,$132.65,116,"10,441",0.01,#ERROR!,116,15387
2021-10-04 11:47:17,2021-09-30,SPG,Simon Property Group Inc /de/,Leibowitz Reuben S,Dir,P - Purchase,$132.65,301,"56,403",0.01,#ERROR!,301,39928
2021-10-04 11:46:01,2021-09-30,SPG,Simon Property Group Inc /de/,Hubbard Allan B,Dir,P - Purchase,$132.65,240,"25,217",0.01,#ERROR!,240,31836
2021-10-04 11:43:48,2021-09-30,SPG,Simon Property Group Inc /de/,Horn Karen N,Dir,P - Purchase,$132.65,330,"29,630",0.01,#ERROR!,330,43775
2021-10-04 11:42:27,2021-09-30,SPG,Simon Property Group Inc /de/,Glasscock Larry C,Dir,P - Purchase,$132.65,209,"31,521",0.01,#ERROR!,209,27724
2021-10-04 11:40:42,2021-09-30,SPG,Simon Property Group Inc /de/,Aeppel Glyn,Dir,P - Purchase,$132.65,106,"10,519",0.01,#ERROR!,106,14061
2021-10-04 11:39:20,2021-10-01,WRLD,World Acceptance Corp,Umstetter Luke J.,"SVP, GC",S - Sale,$189.09,-250,"23,042",-1%,"-$47,273",#N/A,#N/A
2021-10-04 11:38:49,2021-09-30,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,$261.41,"-12,430","18,182,820",0%,"-$3,249,291",#N/A,#N/A
2021-10-04 11:36:44,2021-09-30,SPRO,"Spero Therapeutics, Inc.","Aquilo Capital Management, LLC",10%,P - Purchase,$18.65,#ERROR!,"4,563,688",0.03,#ERROR!,134543,2509173
2021-10-04 11:24:43,2021-10-01,CTXS,Citrix Systems Inc,Henshall David J,"CEO, Pres",S - Sale,$107.96,"-5,450","338,567",-2%,"-$588,382",#N/A,#N/A
2021-10-04 11:21:43,2021-09-30,CADEX,Cion Ares Diversified Credit Fund,Sun Life Assurance Co of Canada,Former 10% Owner,P - Purchase,$25.00,#ERROR!,"880,000",New,#ERROR!,880000,22000000
2021-10-04 11:00:42,2021-10-01,VRAR,"Glimpse Group, Inc.",Smith David John,Chief Creative Officer,P - Purchase,$7.40,250,250,New,#ERROR!,250,1850
2021-10-04 10:48:30,2021-10-01,UCBI,United Community Banks Inc,Harton H Lynn,"Pres, CEO",S - Sale,$32.95,"-10,000","229,840",-4%,"-$329,500",#N/A,#N/A
2021-10-04 10:23:37,2021-10-01,CNBKA,Century Bancorp Inc,Sloane Barry R,"COB, CEO, Pres",P - Purchase,$199.43,0,"8,971",0%,#ERROR!,0,39
2021-10-04 10:22:15,2021-10-01,MLAB,Mesa Laboratories Inc /co/,Sullivan John James,Dir,S - Sale,$304.48,"-1,250","51,857",-2%,"-$380,600",#N/A,#N/A
2021-10-04 9:27:01,2021-09-30,ASPU,"Aspen Group, Inc.",Kass Douglas,Dir,P - Purchase,$5.55,#ERROR!,"116,675",0.05,#ERROR!,5400,29952
2021-10-04 9:00:36,2021-10-01,VRAR,"Glimpse Group, Inc.",Rothblum Maydan,"CFO, COO",P - Purchase,$7.27,750,"474,278",0%,#ERROR!,750,5453
2021-10-04 7:06:29,2021-10-01,QURT,"Quarta-Rad, Inc.",Shvetsky Victor,"Chief Ex. Officer, 10%",S - Sale,$0.55,"-3,000","12,295,006",0%,"-$1,650",#N/A,#N/A
2021-10-01 21:58:51,2021-09-29,AMPL,"Amplitude, Inc.",Chaffee Todd C,10%,S - Sale,$53.70,"-10,176","7,415,798",0%,"-$546,495",#N/A,#N/A
2021-10-01 21:48:01,2021-09-29,ZIP,"Ziprecruiter, Inc.",Siegel Ian H.,"CEO, 10%",S - Sale,$27.27,"-25,991","1,031,702",-2%,"-$708,683",#N/A,#N/A
2021-10-01 21:46:59,2021-09-30,ZIP,"Ziprecruiter, Inc.",Garefis Amy,Principal Accounting Officer,S - Sale,$26.73,"-2,000","116,944",-2%,"-$53,460",#N/A,#N/A
2021-10-01 21:43:13,2021-10-01,CF,"Cf Industries Holdings, Inc.",Malik Ashraf K,"SVP, Manufacturing, D'istn",S - Sale+OE,$59.80,"-58,090","21,141",-73%,"-$3,473,517",#N/A,#N/A
2021-10-01 21:42:37,2021-10-01,CF,"Cf Industries Holdings, Inc.",Frost Bert A,"Sr.VP,Sales,Mkt Dev, Supp Chn",S - Sale+OE,$59.24,"-79,875","83,296",-49%,"-$4,731,797",#N/A,#N/A
2021-10-01 21:42:07,2021-10-01,CF,"Cf Industries Holdings, Inc.",Bohn Christopher D,"SVP, CFO",S - Sale+OE,$59.30,"-56,580","100,443",-36%,"-$3,354,932",#N/A,#N/A
2021-10-01 21:30:14,2021-09-30,AMPL,"Amplitude, Inc.",Johnson Jennifer L.,See remarks,S - Sale+OE,$53.62,"-331,250",0,-100%,"-$17,762,117",#N/A,#N/A
2021-10-01 21:28:43,2021-09-29,STPC,Star Peak Corp II,Morgan Michael C,Former Director,P - Purchase,$10.00,#ERROR!,"20,265,000",0.02,#ERROR!,300000,3000000
2021-10-01 21:25:33,2021-09-29,STPC,Star Peak Corp II,Litowitz Alec N,Former Director,P - Purchase,$10.00,#ERROR!,"20,495,000",0.03,#ERROR!,530000,5300000
2021-10-01 21:23:43,2021-09-16,AYX,"Alteryx, Inc.",Stoecker Dean,"Dir, 10%",S - Sale,$70.35,"-35,000","141,496",-20%,"-$2,462,250",#N/A,#N/A
2021-10-01 21:18:30,2021-09-29,ACEL,"Accel Entertainment, Inc.",Ruttenberg David W.,Dir,S - Sale,$12.57,"-62,109","369,455",-14%,"-$780,561",#N/A,#N/A
2021-10-01 21:18:16,2021-10-01,PRTA,Prothena Corp Public Ltd Co,Selkoe Dennis J.,Dir,S - Sale+OE,$67.84,"-5,000","4,208",-54%,"-$339,176",#N/A,#N/A
2021-10-01 21:14:18,2021-09-30,NEM,Newmont Corp /de/,Buese Nancy,"EVP, CFO",S - Sale,$54.29,"-10,000","46,768",-18%,"-$542,900",#N/A,#N/A
2021-10-01 21:10:44,2021-09-29,WRBY,Warby Parker Inc.,Blumenthal Neil Harris,"Co-CEO, 10%",S - Sale+OE,$53.57,"-96,926","2,211,167",-4%,"-$5,192,696",#N/A,#N/A
2021-10-01 21:10:13,2021-09-29,WRBY,Warby Parker Inc.,Gilboa David Abraham,"Co-CEO, 10%",S - Sale+OE,$54.04,"-46,926",0,-100%,"-$2,535,671",#N/A,#N/A
2021-10-01 21:09:52,2021-09-29,WRBY,Warby Parker Inc.,Miller Steven Clive,CFO,P - Purchase,$54.05,100,"186,285",0%,#ERROR!,100,5405
2021-10-01 21:09:52,2021-09-29,WRBY,Warby Parker Inc.,Miller Steven Clive,CFO,S - Sale+OE,$53.69,"-155,088","186,285",-45%,"-$8,325,923",#N/A,#N/A
2021-10-01 21:08:49,2021-09-30,WRBY,Warby Parker Inc.,Raider Jeffrey Jacob,Dir,S - Sale,$53.69,"-151,345","3,586,479",-4%,"-$8,125,449",#N/A,#N/A
2021-10-01 21:06:56,2021-10-01,EW,Edwards Lifesciences Corp,Mussallem Michael A,"COB, CEO",S - Sale+OE,$111.72,"-32,550","3,770,015",-1%,"-$3,636,375",#N/A,#N/A
2021-10-01 21:05:12,2021-10-01,KLXE,"Klx Energy Services Holdings, Inc.",Baker Christopher J.,See Remarks,S - Sale,$4.72,"-6,000","236,462",-2%,"-$28,310",#N/A,#N/A
2021-10-01 21:05:09,2021-10-01,KLXE,"Klx Energy Services Holdings, Inc.",Lehner Keefer McGovern,See Remarks,S - Sale,$4.66,"-3,963","93,657",-4%,"-$18,467",#N/A,#N/A
2021-10-01 21:00:15,2021-09-29,KLXE,"Klx Energy Services Holdings, Inc.",Robertson Corbin J Jr,Dir,S - Sale,$4.63,"-25,917","324,181",-7%,"-$120,025",#N/A,#N/A
2021-10-01 20:59:38,2021-09-29,WRBY,Warby Parker Inc.,Cutler Joel E,"Dir, 10%",S - Sale,$53.64,"-1,693,442","9,638,150",-15%,"-$90,836,500",#N/A,#N/A
2021-10-01 20:58:24,2021-09-29,WRBY,Warby Parker Inc.,General Catalyst Group V LP,10%,S - Sale,$53.64,"-1,693,442","9,638,150",-15%,"-$90,836,500",#N/A,#N/A
2021-10-01 20:46:58,2021-10-01,PRTA,Prothena Corp Public Ltd Co,Karp Carol D.,Chief Regulatory Officer,S - Sale+OE,$68.23,"-10,000",0,-100%,"-$682,336",#N/A,#N/A
2021-10-01 20:23:48,2021-10-01,DKNG,Draftkings Inc.,Kalish Matthew,See Remarks,S - Sale+OE,$50.03,"-96,154","2,059,367",-4%,"-$4,810,647",#N/A,#N/A
2021-10-01 20:23:23,2021-09-30,DKNG,Draftkings Inc.,Liberman Paul,See Remarks,S - Sale+OE,$48.19,"-85,000","2,021,687",-4%,"-$4,096,088",#N/A,#N/A
2021-10-01 20:22:05,2021-09-29,DKNG,Draftkings Inc.,Dodge R Stanton,GC,S - Sale+OE,$49.08,"-50,589","47,798",-51%,"-$2,482,813",#N/A,#N/A
2021-10-01 20:18:42,2021-10-01,CSTR,"Capstar Financial Holdings, Inc.",Turner James S. Jr.,Dir,S - Sale,$21.01,"-2,500","651,671",0%,"-$52,525",#N/A,#N/A
2021-10-01 20:07:22,2021-09-30,ZS,"Zscaler, Inc.",Sinha Amit,"Pres of R, D, CTO",S - Sale+OE,$261.98,"-11,000","642,703",-2%,"-$2,881,757",#N/A,#N/A
2021-10-01 20:07:04,2021-10-01,ZS,"Zscaler, Inc.",Brown Andrew William Fraser,Dir,S - Sale+OE,$263.06,"-20,000","17,632",-53%,"-$5,261,261",#N/A,#N/A
2021-10-01 20:03:13,2021-09-29,DDOG,"Datadog, Inc.",Obstler David M,CFO,S - Sale+OE,$138.20,"-15,000","175,391",-8%,"-$2,073,020",#N/A,#N/A
2021-10-01 20:03:05,2021-10-01,GOOG,Alphabet Inc.,Mather Ann,Dir,S - Sale,"$2,671.09",-19,"1,804",-1%,"-$50,751",#N/A,#N/A
2021-10-01 20:00:58,2021-10-01,MIRM,"Mirum Pharmaceuticals, Inc.",Peetz Christopher,"Pres, CEO",S - Sale,$19.26,"-3,672","222,597",-2%,"-$70,708",#N/A,#N/A
2021-10-01 20:00:53,2021-10-01,MIRM,"Mirum Pharmaceuticals, Inc.",Vig Pamela,Chief Scientific Officer,S - Sale,$19.26,"-1,364","84,667",-2%,"-$26,265",#N/A,#N/A
2021-10-01 20:00:24,2021-10-01,MIRM,"Mirum Pharmaceuticals, Inc.",Clements Ian,CFO,S - Sale,$19.26,"-1,574","16,653",-9%,"-$30,309",#N/A,#N/A
2021-10-01 20:00:17,2021-10-01,MIRM,"Mirum Pharmaceuticals, Inc.",Longpre Lara,Chief Development Officer,S - Sale,$19.26,-961,"84,245",-1%,"-$18,505",#N/A,#N/A
2021-10-01 20:00:12,2021-10-01,MIRM,"Mirum Pharmaceuticals, Inc.",Radovich Peter,COO,S - Sale,$19.26,"-1,364","11,273",-11%,"-$26,265",#N/A,#N/A
2021-10-01 20:00:10,2021-10-01,MIRM,"Mirum Pharmaceuticals, Inc.",Tucker Edwin Jonathan,Chief Medical Officer,S - Sale,$19.26,"-1,364","45,768",-3%,"-$26,265",#N/A,#N/A
2021-10-01 19:51:33,2021-10-01,MODN,"Model N, Inc.","Anderson, Mark, Albert",Chief Services Officer,S - Sale,$33.85,"-5,208","143,377",-4%,"-$176,291",#N/A,#N/A
2021-10-01 19:39:47,2021-09-27,SEMR,"Semrush Holdings, Inc.",Humenik Delbert M,Chief Revenue Officer,S - Sale+OE,$24.04,"-150,000","46,948",-76%,"-$3,605,927",#N/A,#N/A
2021-10-01 19:39:15,2021-09-30,CRVS,"Corvus Pharmaceuticals, Inc.","Ecor1 Capital, LLC",10%,S - Sale,$5.01,"-5,000,000","81,077",-98%,"-$25,059,900",#N/A,#N/A
2021-10-01 19:38:33,2021-09-29,GOOG,Alphabet Inc.,Walker John Kent,"SVP, Global Affairs, CLO",S - Sale,"$2,700.01","-2,497","28,580",-8%,"-$6,741,917",#N/A,#N/A
2021-10-01 19:32:45,2021-10-01,HALO,"Halozyme Therapeutics, Inc.",Labarre Michael J.,"SVP, Chief Technical Officer",S - Sale+OE,$39.93,"-29,450","148,796",-17%,"-$1,175,968",#N/A,#N/A
2021-10-01 19:28:00,2021-10-01,RMD,Resmed Inc,Hollingshead James,"Pres, Sleep Business",S - Sale,$261.33,"-2,400","74,479",-3%,"-$627,183",#N/A,#N/A
2021-10-01 18:54:33,2021-09-29,TLS,Telos Corp,Williams Edward L,"EVP, COO",S - Sale,$28.47,"-88,148","509,730",-15%,"-$2,509,403",#N/A,#N/A
2021-10-01 18:48:11,2021-09-30,CMCT,Cim Commercial Trust Corp,Ressler Richard S,"Dir, 10%",P - Purchase,$8.86,#ERROR!,"9,324,075",0.01,#ERROR!,67729,600185
2021-10-01 18:47:25,2021-09-30,CMCT,Cim Commercial Trust Corp,Shemesh Avraham,"Dir, 10%",P - Purchase,$8.86,#ERROR!,"9,246,867",0.01,#ERROR!,67729,600185
2021-10-01 18:46:43,2021-09-30,CMCT,Cim Commercial Trust Corp,Kuba Shaul,"Dir, 10%",P - Purchase,$8.86,#ERROR!,"9,246,867",0.01,#ERROR!,67729,600185
2021-10-01 18:32:16,2021-09-30,TLYS,"Tilly'S, Inc.",Kerr Janet,Dir,S - Sale,$14.07,"-8,000","45,772",-15%,"-$112,560",#N/A,#N/A
2021-10-01 18:30:50,2021-10-01,MAX,"Mediaalpha, Inc.",Mikalis Brian,See Remarks,S - Sale,$18.67,"-1,699","11,060",-13%,"-$31,720",#N/A,#N/A
2021-10-01 18:25:35,2021-09-30,ENPH,"Enphase Energy, Inc.",Kothandaraman Badrinarayanan,"Pres, CEO",S - Sale,$150.49,"-30,000","986,304",-3%,"-$4,514,573",#N/A,#N/A
2021-10-01 18:24:59,2021-09-29,PGNY,"Progyny, Inc.",Payson Norman,Dir,S - Sale,$55.98,"-16,660","834,099",-2%,"-$932,675",#N/A,#N/A
2021-10-01 18:24:25,2021-09-29,USIO,"Usio, Inc.",Long Michael R,Dir,S - Sale,$5.90,"-4,000","1,996,475",0%,"-$23,580",#N/A,#N/A
2021-10-01 18:24:06,2021-09-30,BXMT,"Blackstone Mortgage Trust, Inc.",Keenan Katharine A,"CEO, Pres",S - Sale,$30.61,"-1,906","84,245",-2%,"-$58,343",#N/A,#N/A
2021-10-01 18:22:58,2021-09-29,S,"Sentinelone, Inc.",Bernhardt David J.,CFO,S - Sale+OE,$56.27,"-38,550",0,-100%,"-$2,169,017",#N/A,#N/A
2021-10-01 18:19:02,2021-09-29,NE,Noble Corp,Pacific Investment Management Co LLC,10%,S - Sale,$26.90,"-19,500","26,139,721",0%,"-$524,589",#N/A,#N/A
2021-10-01 18:13:29,2021-09-30,MDT,Medtronic Plc,Lerman Bradley E,"SVP GC, Corp Sec",S - Sale+OE,$126.58,"-49,147","48,763",-50%,"-$6,221,027",#N/A,#N/A
2021-10-01 18:10:16,2021-09-30,CNXC,Concentrix Corp,Polk Dennis,Dir,S - Sale,$177.10,"-10,000","23,084",-30%,"-$1,771,021",#N/A,#N/A
2021-10-01 18:06:33,2021-09-30,INTG,Intergroup Corp,Love John C,Dir,S - Sale,$45.29,"-1,600","17,561",-8%,"-$72,459",#N/A,#N/A
2021-10-01 18:03:49,2021-09-29,WMG,Warner Music Group Corp.,Lousada Max,"CEO, Recorded Music",S - Sale,$41.05,"-510,165","3,655,810",-12%,"-$20,942,273",#N/A,#N/A
2021-10-01 18:00:24,2021-09-29,AN,"Autonation, Inc.",Lampert Edward S,10%,S - Sale,$129.17,"-94,574","9,926,245",-1%,"-$12,216,502",#N/A,#N/A
2021-10-01 18:00:12,2021-09-30,SNV,Synovus Financial Corp,Stelling Kessel D,Exec COB,S - Sale,$45.04,"-38,602","316,993",-11%,"-$1,738,813",#N/A,#N/A
2021-10-01 17:58:27,2021-09-29,ALVR,"Allovir, Inc.",Van Beek Jeroen B,Chief Commercial Officer,S - Sale,$25.14,"-16,584","418,595",-4%,"-$416,906",#N/A,#N/A
2021-10-01 17:58:15,2021-09-30,NVAX,Novavax Inc,Glenn Gregory M,"Pres, R, D",S - Sale,$207.25,-693,"4,061",-15%,"-$143,622",#N/A,#N/A
2021-10-01 17:50:48,2021-09-29,MTN,Vail Resorts Inc,Vaughn Peter A,Dir,S - Sale,$343.77,-975,"6,922",-12%,"-$335,176",#N/A,#N/A
2021-10-01 17:37:17,2021-09-30,ZLAB,Zai Lab Ltd,Fu Tao,"Pres, COO",S - Sale,$106.73,"-10,000","285,168",-3%,"-$1,067,335",#N/A,#N/A
2021-10-01 17:34:54,2021-09-29,EVH,"Evolent Health, Inc.",Weinberg Jonathan,GC,S - Sale+OE,$28.22,"-28,000","91,775",-23%,"-$790,160",#N/A,#N/A
2021-10-01 17:32:59,2021-01-19,UAVS,Ageagle Aerial Systems Inc.,Fernandez-McGovern Nicole M.,CFO,S - Sale+OE,$7.46,"-185,533","246,250",-43%,"-$1,384,961",#N/A,#N/A
2021-10-01 17:31:46,2021-08-30,SYY,Sysco Corp,Robinson Cathy Marie,EVP,S - Sale+OE,$80.29,"-32,923","37,710",-47%,"-$2,643,388",#N/A,#N/A
2021-10-01 17:31:18,2021-09-29,PACB,"Pacific Biosciences of California, Inc.",Kim Susan G.,CFO,S - Sale,$25.75,"-20,272","136,028",-13%,"-$522,004",#N/A,#N/A
2021-10-01 17:23:30,2021-10-01,MATX,"Matson, Inc.",Forest Ronald J,Pres,S - Sale,$80.71,"-3,000","56,127",-5%,"-$242,133",#N/A,#N/A
2021-10-01 17:20:06,2021-09-30,CSTL,Castle Biosciences Inc,Maetzold Derek J,"Pres, Chief Exec. Officer",S - Sale,$65.91,"-12,500","720,978",-2%,"-$823,892",#N/A,#N/A
2021-10-01 17:17:40,2021-10-01,LSCC,Lattice Semiconductor Corp,Jensen Mark Edwin,Dir,S - Sale+OE,$63.96,"-9,000","93,986",-9%,"-$575,609",#N/A,#N/A
2021-10-01 17:16:50,2021-09-30,LSCC,Lattice Semiconductor Corp,Rangasayee Krishna,Dir,S - Sale+OE,$65.42,"-6,000","27,552",-18%,"-$392,543",#N/A,#N/A
2021-10-01 17:16:42,2021-09-01,CPIX,Cumberland Pharmaceuticals Inc,Galante Joseph C,Dir,P - Purchase,$2.83,#ERROR!,"40,795",0.08,#ERROR!,2982,8436
2021-10-01 17:14:52,2021-09-01,CPIX,Cumberland Pharmaceuticals Inc,Jones James,Dir,P - Purchase,$2.83,882,"17,178",0.05,#ERROR!,882,2495
2021-10-01 17:14:06,2021-09-30,ARR,"Armour Residential Reit, Inc.",Zimmer Jeffrey J,"Co-CEO, Pres",S - Sale,$10.80,"-28,763","171,234",-14%,"-$310,750",#N/A,#N/A
2021-10-01 17:13:23,2021-09-30,ARR,"Armour Residential Reit, Inc.",Ulm Scott,Co-CEO,S - Sale,$10.80,"-27,478","162,711",-14%,"-$296,867",#N/A,#N/A
